"Customer.ID","Age","Gender","Total.Revenue","Pay.Method","Sales.Channel","Subscription.Status","Season","Product.Category","Location"
2461,58,"Male",36,"Venmo","Store Pickup","Normal","Winter","Clothing",NA
2462,28,"Male",86,"PayPal","Next Day Air","Normal","Summer","Accessories",NA
2463,68,"Male",99,"Venmo","Standard","Normal","Spring","Clothing",NA
2464,60,"Male",21,"Bank Transfer","Standard","Normal","Summer","Clothing",NA
2465,47,"Male",84,"Debit Card","Express","Normal","Winter","Outerwear",NA
2466,18,"Male",63,"Cash","Free Shipping","Normal","Spring","Footwear",NA
2467,32,"Male",84,"Cash","Express","Normal","Summer","Clothing",NA
2468,27,"Male",72,"Debit Card","Express","Normal","Spring","Clothing",NA
2469,65,"Male",21,"Credit Card","2-Day Shipping","Normal","Winter","Clothing",NA
2470,68,"Male",92,"Cash","Standard","Normal","Fall","Footwear",NA
2471,55,"Male",72,"Cash","Next Day Air","Normal","Fall","Clothing",NA
2472,30,"Male",83,"Cash","Store Pickup","Normal","Spring","Footwear",NA
2473,24,"Male",73,"Bank Transfer","Standard","Normal","Summer","Clothing",NA
2474,57,"Male",98,"Cash","Next Day Air","Normal","Winter","Clothing",NA
2475,23,"Male",76,"Cash","Store Pickup","Normal","Fall","Clothing",NA
2476,69,"Male",43,"Bank Transfer","Next Day Air","Normal","Summer","Clothing",NA
2477,60,"Male",60,"Debit Card","Next Day Air","Normal","Summer","Accessories",NA
2478,25,"Male",40,"Debit Card","2-Day Shipping","Normal","Spring","Accessories",NA
2479,18,"Male",93,"Cash","2-Day Shipping","Normal","Winter","Clothing",NA
2480,37,"Male",98,"Venmo","Standard","Normal","Fall","Clothing",NA
2481,61,"Male",91,"Debit Card","Next Day Air","Normal","Summer","Clothing",NA
2482,41,"Male",92,"Venmo","Free Shipping","Normal","Fall","Accessories",NA
2483,69,"Male",87,"PayPal","Next Day Air","Normal","Winter","Accessories",NA
2484,32,"Male",96,"PayPal","Standard","Normal","Fall","Clothing",NA
2485,60,"Male",97,"Bank Transfer","2-Day Shipping","Normal","Summer","Clothing",NA
2486,43,"Male",55,"Credit Card","2-Day Shipping","Normal","Spring","Clothing",NA
2487,61,"Male",58,"Credit Card","Store Pickup","Normal","Spring","Clothing",NA
2488,57,"Male",21,"PayPal","Next Day Air","Normal","Spring","Footwear",NA
2489,56,"Male",82,"Credit Card","Express","Normal","Summer","Accessories",NA
2490,66,"Male",34,"Credit Card","Express","Normal","Winter","Outerwear",NA
2491,52,"Male",78,"PayPal","Free Shipping","Normal","Spring","Clothing",NA
2492,63,"Male",47,"Debit Card","Express","Normal","Spring","Accessories",NA
2493,50,"Male",96,"Venmo","Next Day Air","Normal","Summer","Accessories",NA
2494,21,"Male",23,"Cash","2-Day Shipping","Normal","Fall","Clothing",NA
2495,42,"Male",27,"PayPal","Store Pickup","Normal","Winter","Footwear",NA
2496,40,"Male",37,"Bank Transfer","Free Shipping","Normal","Spring","Accessories",NA
2497,67,"Male",79,"Bank Transfer","Store Pickup","Normal","Summer","Accessories",NA
2498,35,"Male",40,"Bank Transfer","Standard","Normal","Summer","Accessories",NA
2499,18,"Male",39,"Cash","Next Day Air","Normal","Fall","Outerwear",NA
2500,52,"Male",73,"Debit Card","Next Day Air","Normal","Summer","Clothing",NA
2501,59,"Male",84,"Credit Card","Store Pickup","Normal","Fall","Accessories",NA
2502,49,"Male",94,"Cash","Free Shipping","Normal","Fall","Clothing",NA
2503,46,"Male",47,"Cash","Standard","Normal","Spring","Clothing",NA
2504,69,"Male",77,"PayPal","Store Pickup","Normal","Summer","Footwear",NA
2505,56,"Male",94,"Credit Card","Store Pickup","Normal","Winter","Clothing",NA
2506,27,"Male",75,"PayPal","Express","Normal","Summer","Accessories",NA
2507,57,"Male",82,"Debit Card","Free Shipping","Normal","Spring","Clothing",NA
2508,58,"Male",36,"PayPal","Store Pickup","Normal","Fall","Footwear",NA
2509,23,"Male",90,"Cash","2-Day Shipping","Normal","Spring","Footwear",NA
2510,19,"Male",48,"PayPal","Free Shipping","Normal","Spring","Clothing",NA
2511,40,"Male",42,"Cash","Standard","Normal","Winter","Outerwear",NA
2512,54,"Male",33,"Debit Card","Store Pickup","Normal","Summer","Accessories",NA
2513,50,"Male",63,"Credit Card","Free Shipping","Normal","Summer","Clothing",NA
2514,69,"Male",53,"Debit Card","2-Day Shipping","Normal","Winter","Accessories",NA
2515,42,"Male",37,"Debit Card","Free Shipping","Normal","Spring","Accessories",NA
2516,37,"Male",92,"Bank Transfer","2-Day Shipping","Normal","Summer","Clothing",NA
2517,46,"Male",73,"Bank Transfer","Standard","Normal","Spring","Clothing",NA
2518,64,"Male",38,"Credit Card","Standard","Normal","Spring","Clothing",NA
2519,20,"Male",51,"PayPal","Store Pickup","Normal","Fall","Footwear",NA
2520,40,"Male",90,"Credit Card","Standard","Normal","Spring","Outerwear",NA
2521,64,"Male",56,"Bank Transfer","Next Day Air","Normal","Summer","Outerwear",NA
2522,29,"Male",33,"Debit Card","Standard","Normal","Fall","Accessories",NA
2523,20,"Male",53,"Cash","2-Day Shipping","Normal","Winter","Accessories",NA
2524,43,"Male",24,"Cash","Express","Normal","Spring","Accessories",NA
2525,60,"Male",59,"Venmo","Express","Normal","Spring","Outerwear",NA
2526,39,"Male",72,"PayPal","Standard","Normal","Winter","Clothing",NA
2527,47,"Male",28,"Bank Transfer","Express","Normal","Spring","Clothing",NA
2528,19,"Male",36,"Cash","Express","Normal","Fall","Clothing",NA
2529,52,"Male",47,"Bank Transfer","2-Day Shipping","Normal","Fall","Accessories",NA
2530,34,"Male",62,"Cash","Next Day Air","Normal","Spring","Accessories",NA
2531,25,"Male",98,"Debit Card","Free Shipping","Normal","Spring","Clothing",NA
2532,43,"Male",28,"PayPal","Free Shipping","Normal","Summer","Footwear",NA
2533,55,"Male",86,"PayPal","Next Day Air","Normal","Summer","Clothing",NA
2534,66,"Male",46,"Venmo","Standard","Normal","Summer","Accessories",NA
2535,41,"Male",42,"PayPal","Free Shipping","Normal","Fall","Accessories",NA
2536,47,"Male",80,"Bank Transfer","Express","Normal","Winter","Outerwear",NA
2537,51,"Male",39,"Bank Transfer","Express","Normal","Spring","Accessories",NA
2538,44,"Male",49,"Debit Card","2-Day Shipping","Normal","Summer","Outerwear",NA
2539,18,"Male",32,"Venmo","Next Day Air","Normal","Summer","Accessories",NA
2540,33,"Male",73,"PayPal","Next Day Air","Normal","Fall","Footwear",NA
2541,24,"Male",42,"PayPal","Free Shipping","Normal","Summer","Accessories",NA
2542,33,"Male",58,"Venmo","Next Day Air","Normal","Spring","Accessories",NA
2543,61,"Male",22,"PayPal","Express","Normal","Winter","Accessories",NA
2544,27,"Male",56,"Debit Card","Next Day Air","Normal","Spring","Accessories",NA
2545,46,"Male",70,"Cash","Next Day Air","Normal","Spring","Clothing",NA
2546,38,"Male",50,"Bank Transfer","Free Shipping","Normal","Spring","Footwear",NA
2547,63,"Male",21,"Venmo","Express","Normal","Summer","Footwear",NA
2548,47,"Male",97,"Bank Transfer","2-Day Shipping","Normal","Summer","Outerwear",NA
2549,42,"Male",63,"Credit Card","Standard","Normal","Winter","Accessories",NA
2550,41,"Male",60,"Credit Card","Standard","Normal","Fall","Outerwear",NA
2551,53,"Male",52,"Credit Card","Store Pickup","Normal","Fall","Footwear",NA
2552,29,"Male",32,"Cash","Next Day Air","Normal","Winter","Footwear",NA
2553,61,"Male",48,"Cash","2-Day Shipping","Normal","Spring","Accessories",NA
2554,69,"Male",25,"Cash","Store Pickup","Normal","Summer","Accessories",NA
2555,51,"Male",68,"Bank Transfer","Store Pickup","Normal","Summer","Accessories",NA
2556,24,"Male",74,"PayPal","Standard","Normal","Fall","Clothing",NA
2557,24,"Male",88,"PayPal","Standard","Normal","Fall","Clothing",NA
2558,70,"Male",23,"Venmo","Standard","Normal","Spring","Clothing",NA
2559,49,"Male",32,"Cash","Express","Normal","Fall","Clothing",NA
2560,48,"Male",71,"Venmo","Free Shipping","Normal","Winter","Accessories",NA
2561,58,"Male",62,"Debit Card","Next Day Air","Normal","Spring","Footwear",NA
2562,32,"Male",20,"Credit Card","Free Shipping","Normal","Spring","Clothing",NA
2563,57,"Male",62,"Debit Card","Standard","Normal","Spring","Clothing",NA
2564,69,"Male",81,"PayPal","Standard","Normal","Winter","Accessories",NA
2565,42,"Male",90,"Debit Card","2-Day Shipping","Normal","Winter","Accessories",NA
2566,30,"Male",43,"Debit Card","Store Pickup","Normal","Fall","Clothing",NA
2567,35,"Male",38,"Credit Card","Standard","Normal","Fall","Accessories",NA
2568,19,"Male",25,"Venmo","Store Pickup","Normal","Spring","Accessories",NA
2569,52,"Male",98,"Cash","Express","Normal","Winter","Clothing",NA
2570,42,"Male",75,"Debit Card","Free Shipping","Normal","Spring","Clothing",NA
2571,36,"Male",27,"Bank Transfer","Store Pickup","Normal","Spring","Footwear",NA
2572,45,"Male",27,"Credit Card","Standard","Normal","Winter","Accessories",NA
2573,54,"Male",42,"Debit Card","Next Day Air","Normal","Fall","Clothing",NA
2574,54,"Male",90,"Bank Transfer","Store Pickup","Normal","Summer","Clothing",NA
2575,27,"Male",63,"Credit Card","2-Day Shipping","Normal","Summer","Accessories",NA
2576,53,"Male",96,"Cash","Express","Normal","Fall","Clothing",NA
2577,20,"Male",40,"PayPal","Free Shipping","Normal","Winter","Clothing",NA
2578,52,"Male",39,"Debit Card","Next Day Air","Normal","Fall","Clothing",NA
2579,54,"Male",48,"Bank Transfer","Free Shipping","Normal","Fall","Accessories",NA
2580,65,"Male",20,"Venmo","Express","Normal","Summer","Clothing",NA
2581,43,"Male",29,"Cash","Store Pickup","Normal","Summer","Clothing",NA
2582,57,"Male",81,"Bank Transfer","Express","Normal","Winter","Clothing",NA
2583,19,"Male",98,"Venmo","2-Day Shipping","Normal","Fall","Clothing",NA
2584,69,"Male",93,"Bank Transfer","Next Day Air","Normal","Fall","Clothing",NA
2585,26,"Male",30,"PayPal","Store Pickup","Normal","Summer","Clothing",NA
2586,57,"Male",37,"Venmo","Free Shipping","Normal","Fall","Accessories",NA
2587,20,"Male",28,"Venmo","Express","Normal","Winter","Outerwear",NA
2588,55,"Male",29,"PayPal","Express","Normal","Winter","Accessories",NA
2589,44,"Male",49,"Venmo","Free Shipping","Normal","Summer","Accessories",NA
2590,52,"Male",53,"Bank Transfer","2-Day Shipping","Normal","Winter","Clothing",NA
2591,57,"Male",66,"PayPal","Free Shipping","Normal","Summer","Accessories",NA
2592,40,"Male",61,"Debit Card","Express","Normal","Spring","Outerwear",NA
2593,23,"Male",23,"Cash","Store Pickup","Normal","Summer","Clothing",NA
2594,36,"Male",36,"Debit Card","Store Pickup","Normal","Fall","Clothing",NA
2595,59,"Male",81,"Credit Card","Free Shipping","Normal","Fall","Clothing",NA
2596,29,"Male",56,"Credit Card","Free Shipping","Normal","Summer","Clothing",NA
2597,63,"Male",78,"Venmo","Next Day Air","Normal","Spring","Clothing",NA
2598,60,"Male",25,"Bank Transfer","Store Pickup","Normal","Summer","Accessories",NA
2599,64,"Male",86,"Credit Card","Express","Normal","Fall","Accessories",NA
2600,63,"Male",99,"Credit Card","Express","Normal","Winter","Accessories",NA
2601,21,"Male",83,"Debit Card","Express","Normal","Fall","Accessories",NA
2602,61,"Male",33,"PayPal","Store Pickup","Normal","Winter","Clothing",NA
2603,65,"Male",44,"Venmo","Free Shipping","Normal","Fall","Outerwear",NA
2604,69,"Male",58,"Debit Card","2-Day Shipping","Normal","Spring","Clothing",NA
2605,47,"Male",54,"Credit Card","Store Pickup","Normal","Spring","Clothing",NA
2606,41,"Male",93,"Debit Card","2-Day Shipping","Normal","Spring","Clothing",NA
2607,68,"Male",98,"Bank Transfer","Standard","Normal","Spring","Footwear",NA
2608,41,"Male",36,"Bank Transfer","Express","Normal","Spring","Footwear",NA
2609,42,"Male",68,"PayPal","2-Day Shipping","Normal","Fall","Outerwear",NA
2610,66,"Male",95,"Credit Card","Store Pickup","Normal","Summer","Accessories",NA
2611,66,"Male",93,"Bank Transfer","Express","Normal","Spring","Clothing",NA
2612,33,"Male",99,"Cash","2-Day Shipping","Normal","Fall","Outerwear",NA
2613,55,"Male",22,"Cash","Next Day Air","Normal","Winter","Accessories",NA
2614,58,"Male",88,"Cash","Express","Normal","Fall","Accessories",NA
2615,18,"Male",65,"Credit Card","Express","Normal","Spring","Outerwear",NA
2616,49,"Male",62,"Venmo","2-Day Shipping","Normal","Fall","Clothing",NA
2617,61,"Male",55,"Bank Transfer","Express","Normal","Spring","Footwear",NA
2618,31,"Male",97,"Bank Transfer","Standard","Normal","Spring","Clothing",NA
2619,70,"Male",77,"Credit Card","Express","Normal","Fall","Accessories",NA
2620,68,"Male",40,"Credit Card","Free Shipping","Normal","Winter","Clothing",NA
2621,27,"Male",23,"Venmo","Standard","Normal","Winter","Clothing",NA
2622,48,"Male",46,"PayPal","Express","Normal","Winter","Footwear",NA
2623,63,"Male",75,"Venmo","2-Day Shipping","Normal","Spring","Accessories",NA
2624,49,"Male",76,"Cash","Next Day Air","Normal","Fall","Footwear",NA
2625,19,"Male",59,"Debit Card","Standard","Normal","Summer","Clothing",NA
2626,30,"Male",51,"Bank Transfer","Standard","Normal","Summer","Clothing",NA
2627,50,"Male",46,"Bank Transfer","Express","Normal","Fall","Outerwear",NA
2628,66,"Male",26,"PayPal","Next Day Air","Normal","Fall","Clothing",NA
2629,25,"Male",51,"Venmo","Next Day Air","Normal","Summer","Clothing",NA
2630,61,"Male",44,"Venmo","Free Shipping","Normal","Winter","Accessories",NA
2631,29,"Male",82,"Bank Transfer","Free Shipping","Normal","Spring","Clothing",NA
2632,53,"Male",44,"PayPal","Express","Normal","Summer","Clothing",NA
2633,24,"Male",27,"Venmo","Next Day Air","Normal","Fall","Accessories",NA
2634,51,"Male",90,"PayPal","Next Day Air","Normal","Fall","Accessories",NA
2635,26,"Male",58,"Cash","Store Pickup","Normal","Summer","Footwear",NA
2636,59,"Male",80,"PayPal","2-Day Shipping","Normal","Spring","Clothing",NA
2637,41,"Male",40,"PayPal","Store Pickup","Normal","Winter","Outerwear",NA
2638,20,"Male",23,"Credit Card","Store Pickup","Normal","Spring","Clothing",NA
2639,22,"Male",34,"PayPal","Store Pickup","Normal","Spring","Clothing",NA
2640,18,"Male",35,"Debit Card","Free Shipping","Normal","Winter","Clothing",NA
2641,30,"Male",75,"Debit Card","Store Pickup","Normal","Summer","Clothing",NA
2642,25,"Male",60,"Debit Card","Next Day Air","Normal","Winter","Accessories",NA
2643,39,"Male",87,"Debit Card","Store Pickup","Normal","Summer","Accessories",NA
2644,49,"Male",41,"Credit Card","Next Day Air","Normal","Spring","Accessories",NA
2645,25,"Male",83,"PayPal","Standard","Normal","Spring","Clothing",NA
2646,23,"Male",81,"Bank Transfer","Store Pickup","Normal","Spring","Accessories",NA
2647,33,"Male",56,"Cash","Next Day Air","Normal","Summer","Clothing",NA
2648,60,"Male",58,"Debit Card","2-Day Shipping","Normal","Summer","Footwear",NA
2649,51,"Male",84,"Venmo","Next Day Air","Normal","Spring","Clothing",NA
2650,23,"Male",21,"Credit Card","Store Pickup","Normal","Fall","Accessories",NA
2651,20,"Male",35,"PayPal","Standard","Normal","Summer","Clothing",NA
2652,51,"Male",43,"Venmo","Store Pickup","Normal","Summer","Footwear",NA
2653,23,"Female",20,"Debit Card","2-Day Shipping","Normal","Summer","Clothing",NA
2654,67,"Female",36,"Credit Card","Express","Normal","Fall","Clothing",NA
2655,23,"Female",70,"Debit Card","Next Day Air","Normal","Fall","Outerwear",NA
2656,26,"Female",83,"Credit Card","Standard","Normal","Summer","Accessories",NA
2657,52,"Female",76,"Bank Transfer","Express","Normal","Winter","Clothing",NA
2658,52,"Female",81,"PayPal","Express","Normal","Summer","Clothing",NA
2659,52,"Female",47,"Bank Transfer","Next Day Air","Normal","Summer","Accessories",NA
2660,35,"Female",35,"Bank Transfer","2-Day Shipping","Normal","Summer","Footwear",NA
2661,24,"Female",85,"Debit Card","Express","Normal","Spring","Clothing",NA
2662,43,"Female",96,"Debit Card","Express","Normal","Fall","Footwear",NA
2663,25,"Female",98,"PayPal","2-Day Shipping","Normal","Summer","Clothing",NA
2664,46,"Female",52,"Credit Card","Free Shipping","Normal","Fall","Footwear",NA
2665,22,"Female",84,"Debit Card","Store Pickup","Normal","Winter","Accessories",NA
2666,70,"Female",71,"Venmo","Store Pickup","Normal","Winter","Clothing",NA
2667,49,"Female",95,"Bank Transfer","Store Pickup","Normal","Winter","Footwear",NA
2668,48,"Female",47,"Venmo","Free Shipping","Normal","Summer","Footwear",NA
2669,59,"Female",75,"Venmo","Next Day Air","Normal","Summer","Outerwear",NA
2670,39,"Female",28,"PayPal","Free Shipping","Normal","Spring","Accessories",NA
2671,30,"Female",44,"Venmo","Express","Normal","Fall","Accessories",NA
2672,37,"Female",64,"Cash","2-Day Shipping","Normal","Winter","Footwear",NA
2673,56,"Female",28,"Debit Card","Standard","Normal","Spring","Footwear",NA
2674,67,"Female",21,"Cash","2-Day Shipping","Normal","Summer","Clothing",NA
2675,40,"Female",41,"Debit Card","Express","Normal","Fall","Accessories",NA
2676,24,"Female",38,"Cash","Free Shipping","Normal","Winter","Clothing",NA
2677,43,"Female",77,"Venmo","Free Shipping","Normal","Spring","Accessories",NA
2678,45,"Female",43,"Debit Card","Next Day Air","Normal","Spring","Clothing",NA
2679,33,"Female",91,"Cash","2-Day Shipping","Normal","Spring","Accessories",NA
2680,53,"Female",68,"Debit Card","Express","Normal","Spring","Clothing",NA
2681,44,"Female",37,"PayPal","Next Day Air","Normal","Fall","Clothing",NA
2682,23,"Female",23,"Bank Transfer","Standard","Normal","Summer","Footwear",NA
2683,59,"Female",65,"Venmo","2-Day Shipping","Normal","Winter","Footwear",NA
2684,68,"Female",30,"Cash","Next Day Air","Normal","Summer","Accessories",NA
2685,46,"Female",45,"Venmo","Free Shipping","Normal","Summer","Clothing",NA
2686,56,"Female",25,"Venmo","Express","Normal","Winter","Footwear",NA
2687,40,"Female",72,"Venmo","2-Day Shipping","Normal","Winter","Clothing",NA
2688,61,"Female",75,"Cash","2-Day Shipping","Normal","Fall","Clothing",NA
2689,53,"Female",63,"Cash","2-Day Shipping","Normal","Spring","Accessories",NA
2690,29,"Female",35,"Credit Card","Standard","Normal","Fall","Clothing",NA
2691,44,"Female",32,"Venmo","Free Shipping","Normal","Summer","Accessories",NA
2692,43,"Female",25,"Bank Transfer","2-Day Shipping","Normal","Winter","Clothing",NA
2693,40,"Female",90,"Venmo","Free Shipping","Normal","Spring","Footwear",NA
2694,55,"Female",70,"Debit Card","Standard","Normal","Summer","Footwear",NA
2695,66,"Female",27,"Venmo","Express","Normal","Spring","Accessories",NA
2696,50,"Female",92,"Debit Card","Standard","Normal","Fall","Accessories",NA
2697,57,"Female",20,"Credit Card","Free Shipping","Normal","Spring","Outerwear",NA
2698,42,"Female",52,"Credit Card","Standard","Normal","Winter","Outerwear",NA
